Instrument Name,DustTrak DRX
Model Number,8534
Serial Number,8534203806
Firmware Version,3.7
Calibration Date,22/02/2024
Test Name,ESJB_dt02_001
Test Start Time,05:04:05 PM
Test Start Date,28/10/2024
Test Length [D:H:M],2:23:57
Test Interval [M:S],1:0
PM1 Average [mg/m3],0.022
PM1 Minimum [mg/m3],0.010
PM1 Maximum [mg/m3],0.073
PM1 TWA [mg/m3],0.017
PM2.5 Average [mg/m3],0.022
PM2.5 Minimum [mg/m3],0.010
PM2.5 Maximum [mg/m3],0.073
PM2.5 TWA [mg/m3],0.017
PM4 Average [mg/m3],0.023
PM4 Minimum [mg/m3],0.011
PM4 Maximum [mg/m3],0.077
PM4 TWA [mg/m3],0.017
PM10 Average [mg/m3],0.035
PM10 Minimum [mg/m3],0.011
PM10 Maximum [mg/m3],0.152
PM10 TWA [mg/m3],0.022
TOTAL Average [mg/m3],0.047
TOTAL Minimum [mg/m3],0.011
TOTAL Maximum [mg/m3],0.284
TOTAL TWA [mg/m3],0.024
Photometric User Cal,1.00
Size Correction User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,4317

Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
122940,0.013,0.013,0.013,0.014,0.014,,
123000,0.013,0.013,0.013,0.014,0.014,,
123060,0.013,0.013,0.013,0.014,0.014,,
123120,0.013,0.013,0.013,0.014,0.014,,
123180,0.013,0.013,0.013,0.014,0.014,,
123240,0.013,0.013,0.013,0.013,0.013,,
123300,0.013,0.013,0.013,0.014,0.014,,
123360,0.013,0.013,0.013,0.013,0.013,,
123420,0.013,0.013,0.013,0.014,0.014,,
123480,0.013,0.013,0.013,0.014,0.014,,
123540,0.013,0.013,0.013,0.014,0.014,,
123600,0.013,0.013,0.013,0.014,0.014,,
123660,0.013,0.013,0.013,0.014,0.014,,
123720,0.013,0.013,0.013,0.013,0.013,,
123780,0.013,0.013,0.013,0.013,0.013,,
123840,0.013,0.013,0.013,0.014,0.014,,
123900,0.013,0.013,0.013,0.014,0.014,,
123960,0.013,0.013,0.013,0.014,0.014,,
124020,0.013,0.013,0.013,0.014,0.014,,
124080,0.013,0.013,0.013,0.014,0.014,,
124140,0.013,0.013,0.013,0.013,0.013,,
124200,0.013,0.013,0.013,0.014,0.014,,
124260,0.013,0.013,0.013,0.014,0.014,,
124320,0.013,0.013,0.013,0.013,0.013,,
124380,0.013,0.013,0.013,0.013,0.013,,
124440,0.013,0.013,0.013,0.014,0.014,,
124500,0.013,0.013,0.013,0.013,0.013,,
124560,0.013,0.013,0.013,0.013,0.013,,
124620,0.013,0.013,0.013,0.014,0.014,,
124680,0.013,0.013,0.013,0.014,0.014,,
124740,0.013,0.013,0.013,0.014,0.014,,
124800,0.013,0.013,0.013,0.013,0.013,,
124860,0.013,0.013,0.013,0.013,0.013,,
124920,0.013,0.013,0.013,0.014,0.014,,
124980,0.013,0.013,0.013,0.013,0.013,,
125040,0.013,0.013,0.013,0.013,0.013,,
125100,0.013,0.013,0.013,0.013,0.013,,
125160,0.013,0.013,0.013,0.014,0.014,,
125220,0.013,0.013,0.013,0.013,0.013,,
125280,0.013,0.013,0.013,0.014,0.014,,
125340,0.013,0.013,0.013,0.014,0.014,,
125400,0.013,0.013,0.013,0.014,0.014,,
125460,0.013,0.013,0.013,0.013,0.013,,
125520,0.013,0.013,0.013,0.013,0.014,,
125580,0.013,0.013,0.013,0.013,0.013,,
125640,0.013,0.013,0.013,0.013,0.013,,
125700,0.013,0.013,0.013,0.013,0.013,,
125760,0.013,0.013,0.013,0.013,0.013,,
125820,0.013,0.013,0.013,0.013,0.013,,
125880,0.013,0.013,0.013,0.013,0.014,,
125940,0.013,0.013,0.013,0.013,0.013,,
126000,0.013,0.013,0.013,0.014,0.014,,
126060,0.013,0.013,0.013,0.014,0.014,,
126120,0.013,0.013,0.013,0.013,0.013,,
126180,0.013,0.013,0.013,0.013,0.013,,
126240,0.013,0.013,0.013,0.013,0.013,,
126300,0.013,0.013,0.013,0.013,0.013,,
126360,0.013,0.013,0.013,0.013,0.014,,
126420,0.013,0.013,0.013,0.013,0.013,,
126480,0.013,0.013,0.013,0.013,0.013,,
126540,0.013,0.013,0.013,0.013,0.014,,
126600,0.013,0.013,0.013,0.013,0.013,,
126660,0.013,0.013,0.013,0.014,0.014,,
126720,0.013,0.013,0.013,0.013,0.013,,
126780,0.013,0.013,0.013,0.013,0.013,,
126840,0.013,0.013,0.013,0.013,0.013,,
126900,0.013,0.013,0.013,0.013,0.013,,
126960,0.013,0.013,0.013,0.014,0.014,,
127020,0.013,0.013,0.013,0.013,0.013,,
127080,0.012,0.012,0.013,0.013,0.013,,
127140,0.013,0.013,0.013,0.013,0.013,,
127200,0.013,0.013,0.013,0.013,0.013,,
127260,0.012,0.012,0.013,0.013,0.013,,
127320,0.012,0.012,0.013,0.013,0.013,,
127380,0.013,0.013,0.013,0.013,0.013,,
127440,0.012,0.012,0.013,0.013,0.013,,
127500,0.013,0.013,0.013,0.013,0.013,,
127560,0.012,0.012,0.013,0.013,0.013,,
127620,0.013,0.013,0.013,0.014,0.014,,
127680,0.013,0.013,0.013,0.014,0.014,,
127740,0.013,0.013,0.013,0.014,0.014,,
127800,0.012,0.012,0.013,0.013,0.013,,
127860,0.013,0.013,0.013,0.014,0.014,,
127920,0.012,0.012,0.013,0.013,0.013,,
127980,0.012,0.012,0.012,0.013,0.013,,
128040,0.013,0.013,0.013,0.013,0.013,,
128100,0.012,0.012,0.013,0.013,0.014,,
128160,0.013,0.013,0.013,0.013,0.013,,
128220,0.013,0.013,0.013,0.013,0.014,,
128280,0.012,0.012,0.012,0.013,0.013,,
128340,0.013,0.013,0.013,0.013,0.014,,
128400,0.013,0.013,0.013,0.013,0.013,,
128460,0.013,0.013,0.013,0.013,0.013,,
128520,0.012,0.012,0.013,0.013,0.013,,
128580,0.012,0.012,0.013,0.013,0.013,,
128640,0.012,0.012,0.012,0.013,0.013,,
128700,0.012,0.012,0.012,0.013,0.013,,
128760,0.012,0.012,0.012,0.013,0.013,,
128820,0.014,0.014,0.014,0.015,0.015,,
128880,0.012,0.012,0.012,0.013,0.013,,
128940,0.012,0.012,0.012,0.013,0.013,,
129000,0.012,0.012,0.012,0.013,0.013,,
129060,0.012,0.012,0.012,0.013,0.013,,
129120,0.012,0.012,0.013,0.013,0.014,,
129180,0.012,0.012,0.012,0.013,0.013,,
129240,0.012,0.012,0.013,0.013,0.013,,
129300,0.012,0.012,0.012,0.013,0.013,,
129360,0.012,0.012,0.012,0.013,0.013,,
129420,0.012,0.012,0.012,0.013,0.013,,
129480,0.012,0.012,0.012,0.013,0.013,,
129540,0.012,0.012,0.012,0.013,0.013,,
129600,0.012,0.012,0.012,0.013,0.013,,
129660,0.012,0.012,0.013,0.013,0.013,,
129720,0.012,0.012,0.013,0.013,0.013,,
129780,0.012,0.012,0.012,0.013,0.013,,
129840,0.012,0.012,0.012,0.013,0.013,,
129900,0.012,0.012,0.012,0.013,0.013,,
129960,0.012,0.012,0.012,0.013,0.013,,
130020,0.012,0.012,0.012,0.013,0.013,,
130080,0.012,0.012,0.012,0.013,0.013,,
130140,0.012,0.012,0.012,0.013,0.013,,
130200,0.012,0.012,0.012,0.013,0.013,,
130260,0.012,0.012,0.013,0.013,0.013,,
130320,0.012,0.012,0.012,0.013,0.013,,
130380,0.012,0.012,0.012,0.013,0.013,,
130440,0.012,0.012,0.012,0.013,0.013,,
130500,0.012,0.012,0.012,0.013,0.013,,
130560,0.012,0.012,0.012,0.013,0.013,,
130620,0.012,0.012,0.012,0.013,0.013,,
130680,0.012,0.012,0.012,0.013,0.013,,
130740,0.012,0.012,0.012,0.013,0.013,,
130800,0.012,0.012,0.012,0.013,0.013,,
130860,0.012,0.012,0.012,0.013,0.013,,
130920,0.012,0.012,0.012,0.013,0.013,,
130980,0.012,0.012,0.012,0.013,0.013,,
131040,0.012,0.012,0.012,0.013,0.013,,
131100,0.012,0.012,0.012,0.013,0.013,,
131160,0.012,0.012,0.012,0.012,0.012,,
131220,0.012,0.012,0.012,0.012,0.012,,
131280,0.012,0.012,0.012,0.012,0.012,,
131340,0.012,0.012,0.012,0.013,0.013,,
131400,0.012,0.012,0.012,0.013,0.013,,
131460,0.012,0.012,0.012,0.013,0.013,,
131520,0.012,0.012,0.012,0.012,0.013,,
131580,0.012,0.012,0.012,0.013,0.013,,
131640,0.012,0.012,0.012,0.013,0.013,,
131700,0.012,0.012,0.012,0.012,0.012,,
131760,0.012,0.012,0.012,0.012,0.012,,
131820,0.012,0.012,0.012,0.013,0.013,,
131880,0.012,0.012,0.012,0.012,0.013,,
131940,0.012,0.012,0.012,0.013,0.013,,
132000,0.012,0.012,0.012,0.012,0.012,,
132060,0.012,0.012,0.012,0.012,0.012,,
132120,0.012,0.012,0.012,0.012,0.012,,
132180,0.012,0.012,0.012,0.013,0.013,,
132240,0.012,0.012,0.012,0.012,0.012,,
132300,0.012,0.012,0.012,0.013,0.013,,
132360,0.012,0.012,0.012,0.013,0.013,,
132420,0.012,0.012,0.012,0.013,0.013,,
132480,0.012,0.012,0.012,0.013,0.013,,
132540,0.012,0.012,0.012,0.013,0.013,,
132600,0.012,0.012,0.012,0.013,0.013,,
132660,0.012,0.012,0.012,0.013,0.013,,
132720,0.012,0.012,0.012,0.013,0.013,,
132780,0.012,0.012,0.012,0.013,0.013,,
132840,0.012,0.012,0.012,0.012,0.012,,
132900,0.012,0.012,0.012,0.012,0.012,,
132960,0.012,0.012,0.012,0.012,0.012,,
133020,0.012,0.012,0.012,0.013,0.013,,
133080,0.012,0.012,0.012,0.012,0.012,,
133140,0.012,0.012,0.012,0.013,0.013,,
133200,0.012,0.012,0.012,0.012,0.012,,
133260,0.012,0.012,0.012,0.012,0.012,,
133320,0.012,0.012,0.012,0.012,0.012,,
133380,0.012,0.012,0.012,0.012,0.012,,
133440,0.012,0.012,0.012,0.013,0.013,,
133500,0.012,0.012,0.012,0.013,0.013,,
133560,0.012,0.012,0.012,0.012,0.012,,
133620,0.012,0.012,0.012,0.012,0.012,,
133680,0.012,0.012,0.012,0.013,0.013,,
133740,0.012,0.012,0.012,0.013,0.013,,
133800,0.012,0.012,0.012,0.012,0.012,,
133860,0.012,0.012,0.012,0.013,0.013,,
133920,0.012,0.012,0.012,0.013,0.013,,
133980,0.012,0.012,0.012,0.012,0.012,,
134040,0.012,0.012,0.012,0.013,0.013,,
134100,0.012,0.012,0.012,0.013,0.013,,
134160,0.012,0.012,0.012,0.012,0.012,,
134220,0.012,0.012,0.012,0.013,0.013,,
134280,0.012,0.012,0.012,0.012,0.012,,
134340,0.012,0.012,0.012,0.013,0.013,,
134400,0.012,0.012,0.012,0.012,0.012,,
134460,0.012,0.012,0.012,0.013,0.013,,
134520,0.011,0.011,0.012,0.012,0.012,,
134580,0.012,0.012,0.012,0.013,0.013,,
134640,0.012,0.012,0.012,0.013,0.013,,
134700,0.012,0.012,0.012,0.013,0.013,,
134760,0.012,0.012,0.012,0.013,0.013,,
134820,0.012,0.012,0.012,0.012,0.012,,
134880,0.012,0.012,0.012,0.012,0.012,,
134940,0.012,0.012,0.012,0.013,0.013,,
135000,0.012,0.012,0.012,0.013,0.013,,
135060,0.012,0.012,0.012,0.013,0.013,,
135120,0.012,0.012,0.012,0.012,0.012,,
135180,0.012,0.012,0.012,0.013,0.013,,
135240,0.012,0.012,0.012,0.012,0.012,,
135300,0.012,0.012,0.012,0.012,0.012,,
135360,0.012,0.012,0.012,0.012,0.012,,
135420,0.012,0.012,0.012,0.012,0.012,,
135480,0.012,0.012,0.012,0.012,0.012,,
135540,0.012,0.012,0.012,0.012,0.012,,
135600,0.012,0.012,0.012,0.013,0.013,,
135660,0.012,0.012,0.012,0.012,0.012,,
135720,0.012,0.012,0.012,0.013,0.013,,
135780,0.012,0.012,0.012,0.013,0.013,,
135840,0.012,0.012,0.012,0.013,0.013,,
135900,0.012,0.012,0.012,0.012,0.012,,
135960,0.012,0.012,0.012,0.013,0.013,,
136020,0.012,0.012,0.012,0.013,0.013,,
136080,0.012,0.012,0.012,0.013,0.013,,
136140,0.012,0.012,0.012,0.013,0.013,,
136200,0.012,0.012,0.012,0.013,0.013,,
136260,0.012,0.012,0.012,0.013,0.013,,
136320,0.012,0.012,0.012,0.013,0.013,,
136380,0.012,0.012,0.012,0.013,0.014,,
136440,0.012,0.012,0.012,0.013,0.013,,
136500,0.012,0.012,0.012,0.013,0.013,,
136560,0.012,0.012,0.012,0.013,0.013,,
136620,0.012,0.012,0.012,0.013,0.013,,
136680,0.012,0.012,0.012,0.013,0.013,,
136740,0.012,0.012,0.012,0.013,0.013,,
136800,0.012,0.012,0.012,0.013,0.013,,
136860,0.012,0.012,0.012,0.013,0.013,,
136920,0.012,0.012,0.012,0.013,0.013,,
136980,0.012,0.012,0.012,0.013,0.013,,
137040,0.012,0.012,0.012,0.014,0.014,,
137100,0.012,0.012,0.012,0.013,0.013,,
137160,0.012,0.012,0.012,0.013,0.013,,
137220,0.012,0.012,0.012,0.013,0.013,,
137280,0.012,0.012,0.012,0.013,0.013,,
137340,0.012,0.012,0.012,0.013,0.013,,
137400,0.012,0.012,0.012,0.013,0.013,,
137460,0.012,0.012,0.012,0.013,0.013,,
137520,0.012,0.012,0.012,0.013,0.013,,
137580,0.012,0.012,0.012,0.013,0.013,,
137640,0.012,0.012,0.012,0.013,0.013,,
137700,0.012,0.012,0.012,0.012,0.012,,
137760,0.012,0.012,0.012,0.013,0.013,,
137820,0.012,0.012,0.012,0.013,0.013,,
137880,0.012,0.012,0.012,0.013,0.013,,
137940,0.012,0.012,0.012,0.012,0.012,,
138000,0.012,0.012,0.012,0.013,0.013,,
138060,0.012,0.012,0.012,0.013,0.013,,
138120,0.012,0.012,0.012,0.013,0.013,,
138180,0.012,0.012,0.012,0.013,0.013,,
138240,0.012,0.012,0.012,0.013,0.013,,
138300,0.012,0.012,0.012,0.013,0.013,,
138360,0.012,0.012,0.012,0.012,0.012,,
138420,0.012,0.012,0.012,0.013,0.013,,
138480,0.012,0.012,0.012,0.012,0.012,,
138540,0.012,0.012,0.012,0.013,0.013,,
138600,0.012,0.012,0.012,0.013,0.013,,
138660,0.012,0.012,0.012,0.012,0.012,,
138720,0.011,0.011,0.012,0.012,0.012,,
138780,0.011,0.011,0.012,0.012,0.012,,
138840,0.012,0.012,0.012,0.012,0.012,,
138900,0.012,0.012,0.012,0.012,0.012,,
138960,0.012,0.012,0.012,0.012,0.013,,
139020,0.012,0.012,0.012,0.012,0.012,,
139080,0.012,0.012,0.012,0.012,0.012,,
139140,0.012,0.012,0.012,0.012,0.012,,
139200,0.012,0.012,0.012,0.013,0.013,,
139260,0.012,0.012,0.012,0.012,0.012,,
139320,0.012,0.012,0.012,0.013,0.013,,
139380,0.011,0.011,0.012,0.012,0.012,,
139440,0.012,0.012,0.012,0.012,0.012,,
139500,0.012,0.012,0.012,0.012,0.012,,
139560,0.012,0.012,0.012,0.013,0.013,,
139620,0.012,0.012,0.012,0.012,0.013,,
139680,0.012,0.012,0.012,0.012,0.012,,
139740,0.012,0.012,0.012,0.012,0.012,,
139800,0.012,0.012,0.012,0.013,0.013,,
139860,0.012,0.012,0.012,0.012,0.012,,
139920,0.012,0.012,0.012,0.012,0.012,,
139980,0.011,0.011,0.012,0.012,0.012,,
140040,0.012,0.012,0.012,0.013,0.013,,
140100,0.012,0.012,0.012,0.013,0.013,,
140160,0.012,0.012,0.012,0.013,0.013,,
140220,0.012,0.012,0.012,0.013,0.013,,
140280,0.012,0.012,0.012,0.013,0.013,,
140340,0.012,0.012,0.012,0.012,0.012,,
140400,0.012,0.012,0.012,0.013,0.013,,
140460,0.012,0.012,0.012,0.013,0.013,,
140520,0.012,0.012,0.012,0.013,0.013,,
140580,0.012,0.012,0.012,0.013,0.013,,
140640,0.012,0.012,0.012,0.013,0.013,,
140700,0.012,0.012,0.012,0.013,0.013,,
140760,0.012,0.012,0.012,0.013,0.013,,
140820,0.012,0.012,0.012,0.013,0.013,,
140880,0.012,0.012,0.012,0.013,0.013,,
140940,0.012,0.012,0.012,0.014,0.015,,
141000,0.012,0.012,0.012,0.014,0.014,,
141060,0.012,0.012,0.012,0.014,0.014,,
141120,0.012,0.012,0.012,0.014,0.014,,
141180,0.012,0.012,0.012,0.014,0.014,,
141240,0.013,0.013,0.013,0.014,0.015,,
141300,0.012,0.012,0.012,0.014,0.014,,
141360,0.012,0.012,0.013,0.014,0.015,,
141420,0.012,0.012,0.013,0.014,0.014,,
141480,0.012,0.012,0.013,0.015,0.015,,
141540,0.012,0.012,0.013,0.015,0.015,,
141600,0.012,0.012,0.013,0.014,0.015,,
141660,0.012,0.012,0.013,0.015,0.015,,
141720,0.012,0.012,0.013,0.015,0.015,,
141780,0.013,0.013,0.013,0.016,0.016,,
141840,0.013,0.013,0.013,0.016,0.016,,
141900,0.013,0.013,0.014,0.016,0.016,,
141960,0.012,0.012,0.013,0.015,0.015,,
142020,0.013,0.013,0.014,0.016,0.016,,
142080,0.013,0.013,0.014,0.017,0.017,,
142140,0.013,0.013,0.013,0.016,0.016,,
142200,0.013,0.013,0.014,0.017,0.017,,
142260,0.013,0.013,0.013,0.015,0.016,,
142320,0.013,0.013,0.013,0.016,0.016,,
142380,0.013,0.013,0.013,0.015,0.015,,
142440,0.013,0.013,0.013,0.016,0.016,,
142500,0.013,0.013,0.013,0.016,0.016,,
142560,0.013,0.013,0.013,0.015,0.015,,
142620,0.012,0.012,0.013,0.015,0.015,,
142680,0.013,0.013,0.013,0.015,0.015,,
142740,0.012,0.012,0.013,0.015,0.015,,
142800,0.013,0.013,0.013,0.016,0.016,,
142860,0.013,0.013,0.013,0.016,0.016,,
142920,0.012,0.012,0.013,0.015,0.015,,
142980,0.013,0.013,0.014,0.016,0.017,,
143040,0.014,0.014,0.015,0.019,0.023,,
143100,0.013,0.013,0.014,0.017,0.019,,
143160,0.014,0.014,0.015,0.020,0.022,,
143220,0.013,0.013,0.014,0.017,0.018,,
143280,0.014,0.014,0.014,0.019,0.022,,
143340,0.017,0.017,0.018,0.028,0.037,,
143400,0.022,0.022,0.024,0.041,0.070,,
143460,0.023,0.023,0.025,0.044,0.075,,
143520,0.026,0.026,0.028,0.050,0.095,,
143580,0.025,0.025,0.027,0.049,0.082,,
143640,0.029,0.029,0.031,0.056,0.104,,
143700,0.031,0.031,0.033,0.063,0.112,,
143760,0.033,0.033,0.036,0.065,0.123,,
143820,0.032,0.032,0.034,0.064,0.118,,
143880,0.032,0.032,0.034,0.064,0.115,,
143940,0.032,0.032,0.034,0.068,0.120,,
144000,0.043,0.043,0.046,0.093,0.183,,
144060,0.044,0.044,0.047,0.096,0.193,,
144120,0.039,0.039,0.042,0.092,0.163,,
144180,0.036,0.036,0.040,0.086,0.154,,
144240,0.043,0.043,0.047,0.101,0.191,,
144300,0.045,0.045,0.048,0.108,0.199,,
144360,0.046,0.046,0.050,0.109,0.187,,
144420,0.041,0.041,0.046,0.102,0.184,,
144480,0.042,0.042,0.047,0.100,0.180,,
144540,0.041,0.041,0.045,0.093,0.168,,
144600,0.039,0.039,0.044,0.094,0.161,,
144660,0.044,0.044,0.048,0.098,0.177,,
144720,0.042,0.042,0.046,0.102,0.167,,
144780,0.041,0.041,0.046,0.101,0.176,,
144840,0.040,0.040,0.045,0.097,0.166,,
144900,0.039,0.039,0.043,0.093,0.162,,
144960,0.042,0.042,0.047,0.099,0.152,,
145020,0.039,0.039,0.044,0.090,0.157,,
145080,0.043,0.043,0.047,0.098,0.165,,
145140,0.043,0.043,0.047,0.097,0.168,,
145200,0.041,0.041,0.045,0.092,0.155,,
145260,0.042,0.042,0.047,0.097,0.169,,
145320,0.041,0.041,0.045,0.095,0.153,,
145380,0.039,0.039,0.043,0.089,0.141,,
145440,0.038,0.038,0.042,0.083,0.133,,
145500,0.034,0.034,0.038,0.078,0.124,,
145560,0.039,0.039,0.043,0.082,0.134,,
145620,0.033,0.033,0.037,0.074,0.117,,
145680,0.035,0.035,0.039,0.077,0.117,,
145740,0.035,0.035,0.040,0.078,0.119,,
145800,0.036,0.036,0.040,0.080,0.123,,
145860,0.035,0.035,0.040,0.077,0.119,,
145920,0.039,0.039,0.043,0.085,0.143,,
145980,0.037,0.037,0.041,0.079,0.132,,
146040,0.035,0.035,0.039,0.079,0.135,,
146100,0.040,0.040,0.044,0.085,0.143,,
146160,0.043,0.043,0.048,0.089,0.152,,
146220,0.039,0.039,0.043,0.087,0.145,,
146280,0.040,0.040,0.044,0.085,0.141,,
146340,0.038,0.038,0.042,0.082,0.135,,
146400,0.037,0.037,0.041,0.083,0.128,,
146460,0.035,0.035,0.039,0.074,0.118,,
146520,0.036,0.036,0.040,0.074,0.126,,
146580,0.034,0.034,0.038,0.074,0.117,,
146640,0.035,0.035,0.039,0.074,0.123,,
146700,0.036,0.036,0.040,0.075,0.122,,
146760,0.035,0.035,0.039,0.074,0.116,,
146820,0.047,0.047,0.051,0.084,0.129,,
146880,0.032,0.032,0.036,0.066,0.106,,
146940,0.036,0.036,0.040,0.074,0.117,,
147000,0.034,0.034,0.038,0.073,0.108,,
147060,0.035,0.035,0.039,0.071,0.113,,
147120,0.035,0.035,0.039,0.073,0.118,,
147180,0.035,0.035,0.039,0.073,0.120,,
147240,0.034,0.034,0.038,0.070,0.113,,
147300,0.036,0.036,0.040,0.073,0.117,,
147360,0.034,0.034,0.038,0.071,0.119,,
147420,0.035,0.035,0.039,0.075,0.126,,
147480,0.034,0.034,0.038,0.073,0.111,,
147540,0.035,0.035,0.039,0.070,0.110,,
147600,0.036,0.036,0.040,0.072,0.115,,
147660,0.040,0.040,0.044,0.081,0.130,,
147720,0.038,0.038,0.042,0.083,0.136,,
147780,0.039,0.039,0.043,0.081,0.138,,
147840,0.037,0.037,0.041,0.078,0.127,,
147900,0.038,0.038,0.041,0.077,0.132,,
147960,0.035,0.035,0.039,0.071,0.117,,
148020,0.037,0.037,0.041,0.072,0.116,,
148080,0.033,0.033,0.037,0.070,0.104,,
148140,0.032,0.032,0.036,0.068,0.099,,
148200,0.036,0.036,0.040,0.070,0.102,,
148260,0.034,0.034,0.039,0.069,0.100,,
148320,0.033,0.033,0.038,0.066,0.102,,
148380,0.034,0.034,0.038,0.071,0.102,,
148440,0.031,0.031,0.035,0.062,0.086,,
148500,0.032,0.032,0.036,0.067,0.095,,
148560,0.032,0.032,0.036,0.062,0.089,,
148620,0.029,0.029,0.033,0.057,0.078,,
148680,0.030,0.030,0.034,0.061,0.081,,
148740,0.031,0.031,0.035,0.058,0.083,,
148800,0.028,0.028,0.032,0.055,0.071,,
148860,0.030,0.030,0.034,0.058,0.079,,
148920,0.030,0.030,0.034,0.059,0.077,,
148980,0.029,0.029,0.033,0.056,0.072,,
149040,0.031,0.031,0.034,0.058,0.082,,
149100,0.029,0.029,0.032,0.055,0.067,,
149160,0.028,0.028,0.033,0.054,0.067,,
149220,0.027,0.027,0.031,0.050,0.067,,
149280,0.028,0.028,0.032,0.053,0.062,,
149340,0.027,0.027,0.031,0.052,0.061,,
149400,0.028,0.028,0.032,0.054,0.065,,
149460,0.028,0.028,0.033,0.054,0.066,,
149520,0.029,0.029,0.033,0.054,0.069,,
149580,0.029,0.029,0.032,0.054,0.066,,
149640,0.028,0.028,0.032,0.050,0.059,,
149700,0.028,0.028,0.032,0.052,0.067,,
149760,0.029,0.029,0.032,0.052,0.066,,
149820,0.032,0.032,0.037,0.064,0.083,,
149880,0.035,0.035,0.039,0.068,0.101,,
149940,0.034,0.034,0.038,0.070,0.100,,
150000,0.034,0.034,0.038,0.067,0.095,,
150060,0.035,0.035,0.039,0.071,0.101,,
150120,0.035,0.035,0.038,0.068,0.104,,
150180,0.035,0.035,0.040,0.070,0.103,,
150240,0.037,0.037,0.042,0.075,0.113,,
150300,0.038,0.038,0.043,0.076,0.113,,
150360,0.037,0.037,0.041,0.074,0.111,,
150420,0.039,0.039,0.043,0.078,0.122,,
150480,0.038,0.038,0.042,0.077,0.109,,
150540,0.042,0.042,0.047,0.087,0.139,,
150600,0.042,0.042,0.046,0.086,0.140,,
150660,0.045,0.045,0.050,0.089,0.146,,
150720,0.042,0.042,0.047,0.084,0.138,,
150780,0.041,0.041,0.046,0.085,0.137,,
150840,0.040,0.040,0.045,0.084,0.134,,
150900,0.041,0.041,0.046,0.084,0.131,,
150960,0.041,0.041,0.045,0.085,0.131,,
151020,0.038,0.038,0.043,0.077,0.116,,
151080,0.042,0.042,0.047,0.085,0.131,,
151140,0.042,0.042,0.046,0.081,0.124,,
151200,0.041,0.041,0.045,0.084,0.130,,
151260,0.041,0.041,0.046,0.087,0.131,,
151320,0.040,0.040,0.044,0.079,0.121,,
151380,0.040,0.040,0.045,0.082,0.125,,
151440,0.044,0.044,0.049,0.087,0.136,,
151500,0.040,0.040,0.044,0.081,0.123,,
151560,0.041,0.041,0.045,0.083,0.125,,
151620,0.042,0.042,0.047,0.088,0.134,,
151680,0.041,0.041,0.047,0.086,0.127,,
151740,0.047,0.047,0.052,0.100,0.159,,
151800,0.043,0.043,0.048,0.084,0.136,,
151860,0.043,0.043,0.047,0.083,0.131,,
151920,0.043,0.043,0.049,0.088,0.139,,
151980,0.048,0.048,0.053,0.097,0.155,,
152040,0.045,0.045,0.050,0.093,0.144,,
152100,0.043,0.043,0.048,0.088,0.142,,
152160,0.045,0.045,0.051,0.090,0.144,,
152220,0.047,0.047,0.052,0.092,0.133,,
152280,0.042,0.042,0.047,0.082,0.133,,
152340,0.047,0.047,0.052,0.094,0.142,,
152400,0.048,0.048,0.053,0.099,0.151,,
152460,0.051,0.051,0.056,0.094,0.165,,
152520,0.047,0.047,0.052,0.094,0.142,,
152580,0.045,0.045,0.051,0.092,0.147,,
152640,0.045,0.045,0.051,0.092,0.143,,
152700,0.050,0.050,0.056,0.098,0.163,,
152760,0.046,0.046,0.052,0.091,0.151,,
152820,0.046,0.046,0.052,0.098,0.155,,
152880,0.051,0.051,0.057,0.103,0.179,,
152940,0.051,0.051,0.057,0.107,0.178,,
153000,0.051,0.051,0.057,0.105,0.173,,
153060,0.053,0.053,0.059,0.110,0.179,,
153120,0.053,0.053,0.059,0.108,0.180,,
153180,0.054,0.054,0.060,0.108,0.176,,
153240,0.052,0.052,0.059,0.110,0.179,,
153300,0.051,0.051,0.057,0.109,0.176,,
153360,0.049,0.049,0.055,0.102,0.161,,
153420,0.051,0.051,0.058,0.105,0.166,,
153480,0.049,0.049,0.055,0.100,0.151,,
153540,0.051,0.051,0.057,0.103,0.159,,
153600,0.049,0.049,0.055,0.100,0.149,,
153660,0.047,0.047,0.054,0.100,0.154,,
153720,0.047,0.047,0.053,0.100,0.151,,
153780,0.051,0.051,0.057,0.100,0.154,,
153840,0.048,0.048,0.055,0.103,0.151,,
153900,0.051,0.051,0.057,0.104,0.159,,
153960,0.049,0.049,0.054,0.100,0.148,,
154020,0.050,0.050,0.057,0.101,0.152,,
154080,0.050,0.050,0.056,0.102,0.156,,
154140,0.051,0.051,0.057,0.107,0.162,,
154200,0.050,0.050,0.056,0.100,0.157,,
154260,0.052,0.052,0.058,0.108,0.160,,
154320,0.051,0.051,0.058,0.103,0.162,,
154380,0.049,0.049,0.054,0.104,0.164,,
154440,0.049,0.049,0.055,0.099,0.156,,
154500,0.052,0.052,0.058,0.104,0.166,,
154560,0.050,0.050,0.056,0.105,0.156,,
154620,0.051,0.051,0.057,0.104,0.163,,
154680,0.051,0.051,0.057,0.106,0.169,,
154740,0.054,0.054,0.060,0.106,0.162,,
154800,0.050,0.050,0.056,0.100,0.155,,
154860,0.054,0.054,0.061,0.111,0.174,,
154920,0.048,0.048,0.054,0.100,0.144,,
