Instrument Name,DustTrak DRX
Model Number,8533
Serial Number,8533150914
Firmware Version,3.10
Calibration Date,22/03/2024
Test Name,ESJB_2024_001
Test Start Time,17:18:07
Test Start Date,28/10/2024
Test Length [D:H:M],2:23:41
Test Interval [M:S],1:0
PM1 Average [mg/m3],0.016
PM1 Minimum [mg/m3],0.006
PM1 Maximum [mg/m3],0.091
PM1 TWA [mg/m3],0.016
PM2.5 Average [mg/m3],0.017
PM2.5 Minimum [mg/m3],0.006
PM2.5 Maximum [mg/m3],0.093
PM2.5 TWA [mg/m3],0.016
PM4 Average [mg/m3],0.018
PM4 Minimum [mg/m3],0.006
PM4 Maximum [mg/m3],0.097
PM4 TWA [mg/m3],0.017
PM10 Average [mg/m3],0.022
PM10 Minimum [mg/m3],0.006
PM10 Maximum [mg/m3],0.125
PM10 TWA [mg/m3],0.018
TOTAL Average [mg/m3],0.028
TOTAL Minimum [mg/m3],0.006
TOTAL Maximum [mg/m3],0.217
TOTAL TWA [mg/m3],0.019
Photometric User Cal,1.00
Size Correction User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,4301

Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
32160,0.020,0.020,0.020,0.020,0.020,,
32220,0.019,0.020,0.020,0.020,0.020,,
32280,0.020,0.020,0.020,0.021,0.021,,
32340,0.019,0.019,0.020,0.020,0.020,,
32400,0.020,0.020,0.020,0.021,0.021,,
32460,0.019,0.020,0.020,0.020,0.020,,
32520,0.019,0.020,0.020,0.020,0.020,,
32580,0.019,0.020,0.020,0.020,0.020,,
32640,0.019,0.019,0.019,0.020,0.020,,
32700,0.019,0.019,0.020,0.020,0.020,,
32760,0.020,0.020,0.020,0.020,0.020,,
32820,0.019,0.020,0.020,0.020,0.020,,
32880,0.020,0.020,0.020,0.020,0.020,,
32940,0.019,0.020,0.020,0.020,0.020,,
33000,0.019,0.020,0.020,0.020,0.020,,
33060,0.019,0.019,0.020,0.020,0.020,,
33120,0.019,0.020,0.020,0.020,0.020,,
33180,0.020,0.021,0.021,0.021,0.022,,
33240,0.019,0.020,0.020,0.020,0.020,,
33300,0.019,0.019,0.020,0.020,0.020,,
33360,0.020,0.020,0.020,0.020,0.020,,
33420,0.019,0.020,0.020,0.020,0.020,,
33480,0.019,0.020,0.020,0.020,0.020,,
33540,0.019,0.020,0.020,0.020,0.020,,
33600,0.019,0.019,0.019,0.019,0.019,,
33660,0.019,0.020,0.020,0.020,0.020,,
33720,0.019,0.019,0.020,0.020,0.020,,
33780,0.019,0.019,0.019,0.020,0.020,,
33840,0.019,0.020,0.020,0.020,0.020,,
33900,0.019,0.019,0.019,0.020,0.020,,
33960,0.019,0.019,0.019,0.020,0.020,,
34020,0.019,0.019,0.020,0.020,0.020,,
34080,0.019,0.019,0.020,0.020,0.020,,
34140,0.019,0.019,0.019,0.020,0.020,,
34200,0.019,0.019,0.020,0.020,0.020,,
34260,0.019,0.019,0.019,0.020,0.020,,
34320,0.019,0.019,0.019,0.019,0.019,,
34380,0.019,0.019,0.019,0.020,0.020,,
34440,0.019,0.019,0.019,0.019,0.019,,
34500,0.019,0.019,0.019,0.020,0.020,,
34560,0.019,0.019,0.019,0.019,0.019,,
34620,0.019,0.019,0.019,0.020,0.020,,
34680,0.019,0.019,0.019,0.020,0.020,,
34740,0.018,0.019,0.019,0.019,0.019,,
34800,0.019,0.019,0.019,0.020,0.020,,
34860,0.019,0.019,0.019,0.019,0.019,,
34920,0.019,0.019,0.019,0.019,0.019,,
34980,0.019,0.019,0.019,0.019,0.019,,
35040,0.019,0.020,0.020,0.020,0.020,,
35100,0.018,0.019,0.019,0.019,0.019,,
35160,0.018,0.019,0.019,0.019,0.019,,
35220,0.019,0.019,0.019,0.019,0.019,,
35280,0.019,0.019,0.019,0.019,0.019,,
35340,0.019,0.019,0.019,0.019,0.019,,
35400,0.018,0.018,0.019,0.019,0.019,,
35460,0.018,0.019,0.019,0.019,0.019,,
35520,0.018,0.019,0.019,0.019,0.019,,
35580,0.019,0.019,0.019,0.019,0.020,,
35640,0.019,0.019,0.019,0.019,0.019,,
35700,0.018,0.019,0.019,0.019,0.019,,
35760,0.019,0.019,0.019,0.019,0.019,,
35820,0.019,0.019,0.019,0.019,0.019,,
35880,0.018,0.018,0.019,0.019,0.019,,
35940,0.018,0.019,0.019,0.019,0.019,,
36000,0.019,0.019,0.019,0.019,0.019,,
36060,0.018,0.019,0.019,0.019,0.019,,
36120,0.018,0.018,0.019,0.019,0.019,,
36180,0.018,0.018,0.018,0.019,0.019,,
36240,0.018,0.018,0.018,0.018,0.018,,
36300,0.018,0.018,0.019,0.019,0.019,,
36360,0.018,0.019,0.019,0.019,0.019,,
36420,0.018,0.018,0.018,0.018,0.018,,
36480,0.018,0.019,0.019,0.019,0.019,,
36540,0.018,0.018,0.018,0.019,0.019,,
36600,0.018,0.018,0.019,0.019,0.019,,
36660,0.018,0.018,0.018,0.018,0.018,,
36720,0.018,0.018,0.019,0.019,0.019,,
36780,0.018,0.018,0.019,0.019,0.019,,
36840,0.018,0.018,0.018,0.019,0.019,,
36900,0.018,0.018,0.018,0.019,0.019,,
36960,0.018,0.018,0.018,0.019,0.019,,
37020,0.018,0.018,0.018,0.019,0.019,,
37080,0.018,0.018,0.018,0.018,0.018,,
37140,0.018,0.018,0.018,0.018,0.018,,
37200,0.018,0.018,0.018,0.018,0.018,,
37260,0.018,0.018,0.018,0.018,0.018,,
37320,0.018,0.019,0.019,0.019,0.019,,
37380,0.018,0.018,0.019,0.019,0.019,,
37440,0.018,0.018,0.018,0.018,0.018,,
37500,0.018,0.018,0.018,0.018,0.018,,
37560,0.018,0.018,0.018,0.018,0.018,,
37620,0.018,0.018,0.018,0.018,0.018,,
37680,0.017,0.018,0.018,0.018,0.018,,
37740,0.018,0.018,0.018,0.018,0.018,,
37800,0.018,0.018,0.018,0.018,0.018,,
37860,0.018,0.018,0.018,0.018,0.018,,
37920,0.018,0.018,0.018,0.018,0.018,,
37980,0.017,0.018,0.018,0.018,0.018,,
38040,0.017,0.018,0.018,0.018,0.018,,
38100,0.018,0.018,0.018,0.018,0.018,,
38160,0.017,0.017,0.017,0.018,0.018,,
38220,0.017,0.017,0.017,0.017,0.017,,
38280,0.017,0.017,0.018,0.018,0.018,,
38340,0.017,0.017,0.017,0.017,0.017,,
38400,0.017,0.017,0.017,0.018,0.018,,
38460,0.017,0.017,0.017,0.017,0.017,,
38520,0.017,0.017,0.017,0.018,0.018,,
38580,0.017,0.017,0.017,0.017,0.017,,
38640,0.017,0.017,0.017,0.017,0.017,,
38700,0.017,0.017,0.017,0.017,0.017,,
38760,0.017,0.017,0.017,0.018,0.018,,
38820,0.017,0.017,0.017,0.017,0.017,,
38880,0.017,0.017,0.017,0.017,0.017,,
38940,0.017,0.017,0.017,0.017,0.017,,
39000,0.017,0.017,0.017,0.018,0.018,,
39060,0.016,0.017,0.017,0.017,0.017,,
39120,0.017,0.017,0.017,0.017,0.017,,
39180,0.016,0.017,0.017,0.017,0.017,,
39240,0.017,0.017,0.017,0.018,0.018,,
39300,0.017,0.017,0.017,0.017,0.018,,
39360,0.017,0.017,0.017,0.017,0.017,,
39420,0.016,0.016,0.017,0.017,0.017,,
39480,0.016,0.016,0.017,0.017,0.017,,
39540,0.016,0.017,0.017,0.017,0.017,,
39600,0.016,0.016,0.016,0.017,0.017,,
39660,0.016,0.016,0.016,0.016,0.016,,
39720,0.016,0.016,0.016,0.016,0.016,,
39780,0.017,0.017,0.017,0.018,0.018,,
39840,0.016,0.017,0.017,0.017,0.017,,
39900,0.016,0.016,0.016,0.016,0.016,,
39960,0.016,0.016,0.016,0.017,0.017,,
40020,0.016,0.016,0.016,0.016,0.016,,
40080,0.016,0.016,0.016,0.016,0.016,,
40140,0.016,0.016,0.016,0.016,0.016,,
40200,0.015,0.016,0.016,0.016,0.016,,
40260,0.016,0.016,0.016,0.016,0.016,,
40320,0.015,0.016,0.016,0.016,0.016,,
40380,0.016,0.016,0.016,0.016,0.016,,
40440,0.016,0.016,0.016,0.016,0.016,,
40500,0.015,0.016,0.016,0.016,0.016,,
40560,0.015,0.016,0.016,0.016,0.016,,
40620,0.015,0.016,0.016,0.016,0.016,,
40680,0.015,0.015,0.015,0.016,0.016,,
40740,0.015,0.015,0.016,0.016,0.016,,
40800,0.016,0.016,0.016,0.016,0.016,,
40860,0.015,0.016,0.016,0.016,0.016,,
40920,0.015,0.015,0.016,0.016,0.016,,
40980,0.015,0.015,0.016,0.016,0.016,,
41040,0.015,0.015,0.015,0.015,0.015,,
41100,0.015,0.015,0.015,0.015,0.015,,
41160,0.015,0.015,0.015,0.016,0.016,,
41220,0.015,0.015,0.015,0.015,0.015,,
41280,0.015,0.015,0.016,0.016,0.016,,
41340,0.015,0.015,0.015,0.016,0.016,,
41400,0.015,0.015,0.015,0.015,0.015,,
41460,0.015,0.015,0.015,0.015,0.015,,
41520,0.015,0.015,0.015,0.015,0.015,,
41580,0.015,0.015,0.015,0.015,0.015,,
41640,0.014,0.015,0.015,0.015,0.015,,
41700,0.014,0.014,0.015,0.015,0.015,,
41760,0.015,0.015,0.015,0.015,0.015,,
41820,0.014,0.015,0.015,0.015,0.015,,
41880,0.014,0.014,0.015,0.015,0.015,,
41940,0.014,0.014,0.015,0.015,0.015,,
42000,0.015,0.015,0.015,0.015,0.016,,
42060,0.014,0.014,0.014,0.014,0.014,,
42120,0.014,0.014,0.014,0.015,0.015,,
42180,0.014,0.014,0.014,0.015,0.015,,
42240,0.014,0.014,0.014,0.015,0.015,,
42300,0.014,0.014,0.014,0.015,0.015,,
42360,0.014,0.014,0.014,0.014,0.014,,
42420,0.014,0.014,0.014,0.014,0.014,,
42480,0.014,0.014,0.014,0.014,0.014,,
42540,0.014,0.015,0.015,0.015,0.015,,
42600,0.014,0.014,0.014,0.014,0.014,,
42660,0.014,0.014,0.014,0.014,0.014,,
42720,0.013,0.013,0.014,0.014,0.014,,
42780,0.014,0.014,0.014,0.014,0.014,,
42840,0.013,0.014,0.014,0.014,0.014,,
42900,0.013,0.014,0.014,0.014,0.014,,
42960,0.014,0.014,0.014,0.014,0.014,,
43020,0.013,0.013,0.013,0.014,0.014,,
43080,0.013,0.013,0.013,0.013,0.013,,
43140,0.013,0.013,0.013,0.014,0.014,,
43200,0.013,0.014,0.014,0.014,0.014,,
43260,0.013,0.013,0.013,0.014,0.014,,
43320,0.013,0.013,0.013,0.013,0.013,,
43380,0.013,0.013,0.013,0.013,0.013,,
43440,0.013,0.013,0.013,0.013,0.013,,
43500,0.013,0.013,0.013,0.013,0.013,,
43560,0.013,0.013,0.013,0.013,0.013,,
43620,0.013,0.013,0.013,0.013,0.013,,
43680,0.013,0.013,0.013,0.013,0.013,,
43740,0.013,0.013,0.013,0.013,0.013,,
43800,0.013,0.013,0.013,0.013,0.013,,
43860,0.013,0.013,0.013,0.013,0.013,,
43920,0.013,0.013,0.013,0.013,0.013,,
43980,0.012,0.013,0.013,0.013,0.013,,
44040,0.013,0.013,0.013,0.013,0.013,,
44100,0.013,0.013,0.013,0.013,0.013,,
44160,0.012,0.013,0.013,0.013,0.013,,
44220,0.012,0.012,0.013,0.013,0.013,,
44280,0.013,0.013,0.013,0.013,0.013,,
44340,0.012,0.013,0.013,0.013,0.013,,
44400,0.012,0.012,0.013,0.013,0.013,,
44460,0.012,0.012,0.012,0.013,0.013,,
44520,0.012,0.013,0.013,0.013,0.013,,
44580,0.012,0.012,0.013,0.013,0.013,,
44640,0.012,0.012,0.012,0.012,0.013,,
44700,0.012,0.012,0.012,0.012,0.012,,
44760,0.012,0.012,0.012,0.013,0.013,,
44820,0.012,0.012,0.012,0.012,0.012,,
44880,0.012,0.012,0.012,0.013,0.013,,
44940,0.012,0.012,0.012,0.012,0.012,,
45000,0.012,0.012,0.012,0.012,0.012,,
45060,0.012,0.012,0.012,0.012,0.012,,
45120,0.012,0.012,0.012,0.012,0.012,,
45180,0.012,0.012,0.012,0.012,0.012,,
45240,0.012,0.012,0.012,0.013,0.013,,
45300,0.012,0.012,0.012,0.012,0.012,,
45360,0.011,0.011,0.012,0.012,0.012,,
45420,0.012,0.012,0.012,0.012,0.012,,
45480,0.012,0.012,0.012,0.012,0.012,,
45540,0.012,0.012,0.012,0.012,0.012,,
45600,0.012,0.012,0.012,0.012,0.012,,
45660,0.012,0.012,0.012,0.012,0.012,,
45720,0.011,0.012,0.012,0.012,0.012,,
45780,0.011,0.012,0.012,0.012,0.012,,
45840,0.011,0.011,0.012,0.012,0.012,,
45900,0.011,0.011,0.011,0.011,0.011,,
45960,0.011,0.011,0.012,0.012,0.012,,
46020,0.011,0.011,0.012,0.012,0.012,,
46080,0.011,0.011,0.011,0.012,0.012,,
46140,0.011,0.011,0.012,0.012,0.012,,
46200,0.011,0.011,0.011,0.012,0.012,,
46260,0.011,0.011,0.011,0.012,0.012,,
46320,0.011,0.011,0.011,0.011,0.011,,
46380,0.011,0.011,0.011,0.011,0.011,,
46440,0.011,0.011,0.011,0.011,0.011,,
46500,0.011,0.011,0.011,0.011,0.011,,
46560,0.011,0.011,0.011,0.011,0.011,,
46620,0.011,0.011,0.011,0.011,0.011,,
46680,0.011,0.011,0.011,0.012,0.012,,
46740,0.011,0.011,0.011,0.011,0.011,,
46800,0.011,0.011,0.012,0.012,0.012,,
46860,0.011,0.011,0.011,0.011,0.011,,
46920,0.011,0.011,0.011,0.011,0.011,,
46980,0.011,0.011,0.011,0.011,0.011,,
47040,0.010,0.011,0.011,0.011,0.011,,
47100,0.011,0.011,0.011,0.011,0.011,,
47160,0.011,0.011,0.011,0.011,0.011,,
47220,0.011,0.011,0.011,0.011,0.012,,
47280,0.010,0.010,0.010,0.010,0.010,,
47340,0.010,0.011,0.011,0.011,0.011,,
47400,0.010,0.010,0.011,0.011,0.011,,
47460,0.010,0.010,0.011,0.011,0.011,,
47520,0.010,0.010,0.010,0.011,0.011,,
47580,0.010,0.010,0.010,0.010,0.010,,
47640,0.010,0.010,0.010,0.010,0.010,,
47700,0.010,0.010,0.010,0.010,0.010,,
47760,0.010,0.010,0.010,0.010,0.010,,
47820,0.010,0.010,0.010,0.010,0.010,,
47880,0.010,0.010,0.010,0.010,0.010,,
47940,0.010,0.010,0.011,0.011,0.011,,
48000,0.010,0.010,0.010,0.010,0.010,,
48060,0.010,0.010,0.010,0.010,0.010,,
48120,0.010,0.010,0.010,0.010,0.010,,
48180,0.010,0.010,0.010,0.010,0.010,,
48240,0.010,0.010,0.010,0.010,0.010,,
48300,0.009,0.010,0.010,0.010,0.010,,
48360,0.010,0.010,0.010,0.010,0.010,,
48420,0.010,0.010,0.010,0.010,0.010,,
48480,0.010,0.010,0.010,0.010,0.010,,
48540,0.009,0.010,0.010,0.010,0.010,,
48600,0.010,0.010,0.010,0.010,0.010,,
48660,0.009,0.009,0.010,0.010,0.010,,
48720,0.010,0.010,0.010,0.010,0.010,,
48780,0.009,0.009,0.010,0.010,0.010,,
48840,0.009,0.009,0.010,0.010,0.010,,
48900,0.009,0.009,0.010,0.010,0.010,,
48960,0.009,0.009,0.009,0.010,0.010,,
49020,0.009,0.009,0.010,0.010,0.010,,
49080,0.009,0.009,0.009,0.009,0.009,,
49140,0.009,0.009,0.009,0.009,0.010,,
49200,0.009,0.009,0.010,0.010,0.010,,
49260,0.009,0.009,0.009,0.010,0.010,,
49320,0.009,0.009,0.009,0.010,0.010,,
49380,0.009,0.009,0.009,0.009,0.009,,
49440,0.009,0.009,0.010,0.010,0.010,,
49500,0.009,0.009,0.009,0.009,0.009,,
49560,0.009,0.009,0.009,0.009,0.009,,
49620,0.009,0.009,0.009,0.009,0.009,,
49680,0.009,0.009,0.010,0.010,0.010,,
49740,0.009,0.009,0.009,0.009,0.009,,
49800,0.009,0.009,0.009,0.009,0.009,,
49860,0.009,0.009,0.009,0.009,0.009,,
49920,0.009,0.009,0.009,0.009,0.009,,
49980,0.009,0.009,0.009,0.009,0.009,,
50040,0.009,0.009,0.009,0.009,0.009,,
50100,0.009,0.009,0.009,0.009,0.009,,
50160,0.009,0.009,0.009,0.009,0.009,,
50220,0.009,0.009,0.009,0.009,0.009,,
50280,0.009,0.009,0.009,0.009,0.009,,
50340,0.009,0.009,0.009,0.009,0.009,,
50400,0.009,0.009,0.009,0.009,0.009,,
50460,0.009,0.009,0.009,0.009,0.010,,
50520,0.009,0.009,0.009,0.009,0.009,,
50580,0.009,0.009,0.009,0.009,0.009,,
50640,0.009,0.009,0.009,0.009,0.009,,
50700,0.009,0.009,0.009,0.009,0.009,,
50760,0.009,0.009,0.009,0.009,0.009,,
50820,0.008,0.008,0.009,0.009,0.009,,
50880,0.008,0.009,0.009,0.009,0.009,,
50940,0.009,0.009,0.009,0.009,0.009,,
51000,0.008,0.008,0.008,0.009,0.009,,
51060,0.008,0.008,0.009,0.009,0.009,,
51120,0.008,0.009,0.009,0.009,0.009,,
51180,0.008,0.008,0.008,0.008,0.008,,
51240,0.009,0.009,0.009,0.009,0.009,,
51300,0.008,0.008,0.009,0.009,0.009,,
51360,0.008,0.008,0.009,0.009,0.009,,
51420,0.008,0.009,0.009,0.009,0.009,,
51480,0.008,0.008,0.008,0.008,0.008,,
51540,0.008,0.008,0.008,0.009,0.009,,
51600,0.008,0.008,0.008,0.009,0.009,,
51660,0.008,0.008,0.008,0.008,0.008,,
51720,0.008,0.008,0.008,0.009,0.009,,
51780,0.008,0.008,0.008,0.008,0.008,,
51840,0.008,0.008,0.008,0.009,0.009,,
51900,0.008,0.008,0.008,0.009,0.009,,
51960,0.008,0.008,0.008,0.008,0.009,,
52020,0.008,0.008,0.008,0.008,0.008,,
52080,0.008,0.008,0.008,0.008,0.008,,
52140,0.008,0.008,0.008,0.008,0.008,,
52200,0.008,0.008,0.008,0.009,0.009,,
52260,0.008,0.008,0.008,0.008,0.008,,
52320,0.008,0.008,0.008,0.009,0.009,,
52380,0.008,0.008,0.008,0.008,0.008,,
52440,0.008,0.008,0.008,0.008,0.008,,
52500,0.008,0.008,0.008,0.008,0.008,,
52560,0.008,0.008,0.008,0.008,0.008,,
52620,0.008,0.008,0.008,0.008,0.008,,
52680,0.008,0.008,0.008,0.009,0.009,,
52740,0.008,0.008,0.008,0.008,0.008,,
52800,0.008,0.008,0.008,0.008,0.008,,
52860,0.008,0.008,0.008,0.008,0.008,,
52920,0.008,0.008,0.008,0.008,0.008,,
52980,0.008,0.008,0.008,0.008,0.008,,
53040,0.008,0.008,0.008,0.008,0.008,,
53100,0.008,0.008,0.008,0.008,0.008,,
53160,0.008,0.008,0.008,0.008,0.008,,
53220,0.008,0.008,0.008,0.008,0.008,,
53280,0.008,0.008,0.008,0.008,0.008,,
53340,0.008,0.008,0.008,0.008,0.008,,
53400,0.008,0.008,0.008,0.008,0.008,,
53460,0.008,0.008,0.008,0.008,0.008,,
53520,0.008,0.008,0.008,0.008,0.008,,
53580,0.008,0.008,0.008,0.008,0.008,,
53640,0.008,0.008,0.008,0.008,0.009,,
53700,0.008,0.008,0.008,0.008,0.008,,
53760,0.008,0.008,0.008,0.009,0.009,,
53820,0.008,0.008,0.008,0.008,0.008,,
53880,0.008,0.008,0.008,0.008,0.008,,
53940,0.009,0.009,0.009,0.010,0.013,,
54000,0.008,0.008,0.009,0.009,0.010,,
54060,0.008,0.008,0.008,0.008,0.009,,
54120,0.007,0.008,0.008,0.008,0.008,,
54180,0.008,0.008,0.008,0.009,0.009,,
54240,0.008,0.008,0.008,0.008,0.008,,
54300,0.008,0.008,0.008,0.008,0.009,,
54360,0.008,0.008,0.008,0.009,0.010,,
54420,0.009,0.009,0.009,0.010,0.011,,
54480,0.008,0.009,0.009,0.009,0.011,,
54540,0.008,0.008,0.008,0.009,0.010,,
54600,0.008,0.008,0.008,0.008,0.009,,
54660,0.010,0.010,0.010,0.010,0.014,,
54720,0.008,0.008,0.008,0.009,0.009,,
54780,0.008,0.008,0.008,0.008,0.009,,
54840,0.008,0.008,0.008,0.009,0.009,,
54900,0.009,0.009,0.009,0.010,0.011,,
54960,0.008,0.008,0.008,0.009,0.010,,
55020,0.008,0.008,0.008,0.009,0.011,,
55080,0.008,0.008,0.009,0.009,0.010,,
55140,0.009,0.009,0.009,0.010,0.011,,
55200,0.008,0.008,0.008,0.009,0.010,,
55260,0.008,0.009,0.009,0.009,0.012,,
55320,0.008,0.008,0.008,0.009,0.009,,
55380,0.009,0.009,0.009,0.011,0.012,,
55440,0.009,0.009,0.009,0.010,0.014,,
55500,0.008,0.008,0.008,0.009,0.010,,
55560,0.009,0.009,0.009,0.010,0.012,,
55620,0.008,0.009,0.009,0.009,0.010,,
55680,0.008,0.008,0.008,0.009,0.010,,
55740,0.008,0.009,0.009,0.010,0.011,,
55800,0.008,0.009,0.009,0.010,0.012,,
55860,0.008,0.008,0.008,0.009,0.010,,
55920,0.010,0.010,0.010,0.011,0.014,,
55980,0.009,0.009,0.009,0.012,0.014,,
56040,0.008,0.008,0.009,0.010,0.011,,
56100,0.010,0.010,0.010,0.012,0.016,,
56160,0.010,0.010,0.010,0.013,0.016,,
56220,0.012,0.012,0.012,0.016,0.021,,
56280,0.011,0.012,0.012,0.015,0.020,,
56340,0.011,0.011,0.012,0.014,0.018,,
56400,0.010,0.011,0.011,0.014,0.019,,
56460,0.010,0.010,0.011,0.014,0.017,,
56520,0.012,0.012,0.013,0.016,0.023,,
56580,0.014,0.014,0.015,0.018,0.027,,
56640,0.016,0.016,0.017,0.021,0.032,,
56700,0.019,0.020,0.021,0.028,0.046,,
56760,0.024,0.025,0.026,0.037,0.059,,
56820,0.025,0.025,0.026,0.035,0.059,,
56880,0.023,0.023,0.024,0.036,0.058,,
56940,0.027,0.027,0.028,0.040,0.060,,
57000,0.030,0.030,0.032,0.040,0.062,,
57060,0.024,0.025,0.026,0.034,0.053,,
57120,0.029,0.030,0.031,0.040,0.068,,
57180,0.023,0.023,0.025,0.034,0.052,,
57240,0.024,0.025,0.026,0.035,0.056,,
57300,0.018,0.019,0.020,0.028,0.047,,
57360,0.023,0.024,0.025,0.035,0.054,,
57420,0.021,0.022,0.023,0.030,0.048,,
57480,0.021,0.022,0.023,0.031,0.048,,
57540,0.019,0.019,0.021,0.028,0.045,,
57600,0.018,0.019,0.020,0.026,0.041,,
57660,0.020,0.020,0.022,0.029,0.045,,
57720,0.019,0.019,0.020,0.027,0.044,,
57780,0.015,0.015,0.017,0.024,0.034,,
57840,0.017,0.018,0.019,0.027,0.039,,
57900,0.021,0.021,0.022,0.029,0.044,,
57960,0.017,0.017,0.019,0.025,0.038,,
58020,0.019,0.019,0.021,0.028,0.044,,
58080,0.020,0.021,0.022,0.028,0.046,,
58140,0.019,0.019,0.020,0.026,0.042,,
58200,0.020,0.020,0.022,0.030,0.042,,
58260,0.020,0.020,0.021,0.028,0.040,,
58320,0.014,0.014,0.016,0.021,0.030,,
58380,0.018,0.018,0.019,0.026,0.041,,
58440,0.027,0.027,0.028,0.036,0.051,,
58500,0.019,0.020,0.021,0.028,0.041,,
58560,0.021,0.021,0.022,0.030,0.047,,
58620,0.024,0.024,0.025,0.032,0.050,,
58680,0.018,0.018,0.019,0.026,0.039,,
58740,0.019,0.020,0.021,0.029,0.048,,
58800,0.022,0.022,0.024,0.032,0.052,,
58860,0.019,0.020,0.021,0.028,0.044,,
58920,0.023,0.023,0.025,0.032,0.050,,
58980,0.019,0.020,0.021,0.028,0.045,,
59040,0.019,0.020,0.021,0.029,0.046,,
59100,0.020,0.021,0.022,0.031,0.046,,
59160,0.022,0.022,0.024,0.033,0.050,,
59220,0.019,0.020,0.021,0.030,0.048,,
59280,0.022,0.022,0.024,0.033,0.053,,
59340,0.022,0.023,0.024,0.032,0.056,,
59400,0.021,0.022,0.023,0.030,0.047,,
59460,0.017,0.018,0.019,0.027,0.038,,
59520,0.017,0.018,0.019,0.026,0.042,,
59580,0.018,0.019,0.020,0.028,0.042,,
59640,0.018,0.018,0.019,0.027,0.043,,
59700,0.022,0.023,0.024,0.032,0.049,,
59760,0.021,0.022,0.023,0.032,0.049,,
59820,0.020,0.021,0.022,0.029,0.045,,
59880,0.023,0.024,0.025,0.033,0.053,,
59940,0.021,0.022,0.023,0.031,0.051,,
60000,0.021,0.022,0.023,0.030,0.047,,
60060,0.021,0.021,0.023,0.031,0.050,,
60120,0.023,0.024,0.025,0.033,0.051,,
60180,0.019,0.020,0.021,0.028,0.044,,
60240,0.023,0.024,0.025,0.034,0.058,,
60300,0.022,0.023,0.024,0.031,0.053,,
60360,0.030,0.031,0.032,0.042,0.069,,
60420,0.024,0.024,0.026,0.033,0.048,,
60480,0.020,0.021,0.022,0.030,0.052,,
60540,0.024,0.024,0.026,0.034,0.054,,
60600,0.026,0.026,0.028,0.037,0.059,,
60660,0.018,0.018,0.020,0.027,0.041,,
60720,0.027,0.028,0.029,0.038,0.058,,
60780,0.021,0.022,0.023,0.030,0.048,,
60840,0.025,0.026,0.027,0.034,0.059,,
60900,0.022,0.023,0.024,0.032,0.050,,
60960,0.021,0.021,0.023,0.030,0.046,,
61020,0.021,0.021,0.023,0.031,0.049,,
61080,0.019,0.020,0.021,0.027,0.042,,
61140,0.023,0.024,0.025,0.032,0.054,,
61200,0.025,0.025,0.027,0.034,0.056,,
61260,0.024,0.024,0.026,0.035,0.059,,
61320,0.021,0.022,0.023,0.032,0.056,,
61380,0.035,0.036,0.038,0.048,0.076,,
61440,0.026,0.027,0.029,0.039,0.061,,
61500,0.022,0.023,0.025,0.032,0.056,,
61560,0.023,0.024,0.025,0.033,0.050,,
61620,0.021,0.022,0.023,0.032,0.054,,
61680,0.020,0.021,0.023,0.031,0.047,,
61740,0.030,0.031,0.032,0.042,0.069,,
61800,0.033,0.033,0.035,0.044,0.071,,
61860,0.021,0.022,0.024,0.032,0.057,,
61920,0.025,0.026,0.028,0.037,0.062,,
61980,0.023,0.024,0.026,0.035,0.055,,
62040,0.024,0.025,0.026,0.036,0.057,,
62100,0.023,0.023,0.025,0.032,0.059,,
62160,0.023,0.024,0.025,0.034,0.053,,
62220,0.023,0.024,0.025,0.033,0.055,,
62280,0.023,0.024,0.025,0.034,0.055,,
62340,0.022,0.022,0.024,0.033,0.054,,
62400,0.019,0.019,0.021,0.028,0.044,,
62460,0.021,0.022,0.023,0.031,0.052,,
62520,0.016,0.017,0.018,0.026,0.038,,
62580,0.019,0.020,0.021,0.030,0.046,,
62640,0.018,0.019,0.020,0.027,0.041,,
62700,0.017,0.018,0.019,0.027,0.040,,
62760,0.019,0.020,0.022,0.029,0.047,,
62820,0.016,0.017,0.018,0.025,0.032,,
62880,0.017,0.018,0.019,0.027,0.040,,
62940,0.015,0.016,0.017,0.024,0.037,,
63000,0.015,0.016,0.017,0.023,0.034,,
63060,0.018,0.019,0.020,0.026,0.039,,
63120,0.014,0.015,0.016,0.023,0.030,,
63180,0.015,0.015,0.016,0.023,0.030,,
63240,0.014,0.014,0.015,0.020,0.027,,
63300,0.011,0.012,0.013,0.017,0.025,,
63360,0.011,0.012,0.013,0.018,0.021,,
63420,0.013,0.013,0.014,0.019,0.028,,
63480,0.013,0.013,0.014,0.020,0.025,,
63540,0.011,0.012,0.013,0.017,0.021,,
63600,0.011,0.011,0.012,0.016,0.019,,
63660,0.009,0.010,0.011,0.014,0.018,,
63720,0.011,0.012,0.013,0.017,0.024,,
63780,0.012,0.013,0.014,0.018,0.022,,
63840,0.013,0.014,0.015,0.018,0.024,,
63900,0.012,0.013,0.014,0.020,0.024,,
63960,0.011,0.012,0.013,0.016,0.022,,
64020,0.012,0.013,0.014,0.018,0.024,,
64080,0.009,0.010,0.011,0.014,0.016,,
64140,0.010,0.011,0.011,0.015,0.018,,
